,Category,Rating,Reviews,Size,Installs,Price,Content Rating,Android Ver
7236,17,2.8,1189,18,"100,000+",0,0,4.0
7237,19,3.3,2802,15,"100,000+",0,13,4.3
7238,33,4.5,56409,43,"1,000,000+",0,0,4.1
7239,31,3.1,167,2.0,"1,000+",0.99,0,4.0
7240,21,3.2,398,2.2,"50,000+",0,17,2.3
7241,17,4.4,1740,4.4,"50,000+",0,13,4.1
7242,15,4.1,1372,5.4,"50,000+",0,0,4.1
7243,4,5.0,2,1.4,5+,0,0,4.4
7244,26,3.8,131,3.3,"1,000+",5.99,0,2.2
7245,26,4.3,87,7.3,"10,000+",0,0,5.0
7246,30,4.6,3963,23,"100,000+",0,0,4.2
7247,32,3.7,2375,0,"100,000+",0,0,0.0
7248,23,4.9,7,2.2,100+,0,0,3.0
7249,22,4.3,2221,0,"100,000+",0,0,0.0
7250,26,5.0,2,3.5,10+,0,0,4.0
7251,33,2.9,30,4.8,"5,000+",0,0,4.1
7252,19,4.4,14,7.3,500+,0,0,4.1
7253,14,4.4,15753,13,"100,000+",3.49,0,4.3
7254,24,4.6,1641,6.2,"10,000+",0,0,4.0
7255,26,4.5,4228,1,"500,000+",0,0,4.0
7256,30,4.0,9307,5.0,"1,000,000+",0,0,4.4
7257,24,3.5,1151,8.3,"10,000+",0,0,4.4
7258,19,4.8,12400,0,"100,000+",4.99,0,4.1
7259,18,4.8,528550,73,"10,000,000+",0,13,4.1
7260,19,3.5,35337,7.4,"5,000,000+",0,13,4.0
7261,23,4.7,142758,22,"10,000,000+",0,0,4.4
7262,26,4.6,2674051,26,"50,000,000+",0,0,4.0
7263,19,4.4,766,14,"10,000+",2.99,0,2.2
7264,26,4.3,122010,7.3,"5,000,000+",0,0,4.0
7265,26,4.7,136540,3.1,"1,000,000+",0,0,4.0
7266,26,4.4,134412,11,"5,000,000+",0,0,4.4
7267,26,4.0,327914,0,"10,000,000+",0,0,0.0
7268,19,3.5,38824,12,"1,000,000+",0,17,5.0
7269,19,4.6,171017,13,"10,000,000+",0,13,4.4
7270,24,3.9,6289,33,"1,000,000+",0,0,2.3
7271,23,3.5,49523,0,"5,000,000+",0,0,0.0
7272,18,4.6,260527,49,"10,000,000+",0,0,4.0
7273,19,4.2,419375,31,"10,000,000+",0,10,2.3
7274,18,4.4,153649,0,"10,000,000+",0,13,4.1
7275,18,4.6,2464,34,"50,000+",0,0,4.1
7276,19,4.0,93898,44,"10,000,000+",0,0,4.1
7277,27,4.2,42190,11,"5,000,000+",0,13,0.0
7278,19,3.8,52,55,"10,000+",2.99,0,2.3
7279,26,4.1,420518,0,"10,000,000+",0,0,0.0
7280,19,4.3,528917,59,"10,000,000+",0,0,4.1
7281,18,4.4,276105,0,"10,000,000+",0,10,4.1
7282,18,4.5,462614,60,"10,000,000+",0,0,4.0
7283,18,4.1,39895,25,"5,000,000+",0,17,4.1
7284,18,4.2,794058,56,"10,000,000+",0,0,4.4
7285,33,4.0,119685,20,"10,000,000+",0,0,4.0
7286,26,3.6,301,2.3,"50,000+",0,0,4.0
7287,26,3.3,236,1,"50,000+",0,0,2.1
7288,26,4.7,88993,1.5,"10,000,000+",0,0,2.3
7289,18,4.6,338742,48,"5,000,000+",0,13,6.0
7290,16,4.5,23,31,"5,000+",0,0,3.0
7291,33,3.9,4569,7.5,"500,000+",0,0,4.0
7292,26,4.3,31,1,"5,000+",0,0,4.0
7293,26,3.9,203,2.3,"10,000+",0,0,3.0
7294,26,4.3,824,2.8,"10,000+",0,0,4.1
7295,28,3.1,19,4.5,500+,8.99,0,4.0
7296,26,4.4,9,33,50+,2.99,0,4.3
7297,19,3.7,6514,72,"500,000+",0,0,3.0
7298,19,4.6,37,3.3,"1,000+",0,0,2.2
7299,26,4.6,154,6.6,"10,000+",0,0,4.4
7300,26,2.7,7,5.2,500+,0,0,4.4
7301,4,4.1,70,3.5,500+,0.99,0,2.1
7302,4,4.2,459,11,"10,000+",0,0,4.0
7303,33,1.9,179,10,"10,000+",0,0,4.1
7304,5,4.6,17,9.4,"1,000+",0,0,4.0
7305,26,4.2,265,0,"10,000+",0,0,4.0
7306,4,4.4,121,8.7,"10,000+",0,0,4.1
7307,5,4.2,100,6.3,"10,000+",0,0,4.1
7308,26,3.9,64,4.1,"5,000+",0,0,4.4
7309,21,2.4,37,37,"5,000+",0,13,4.1
7310,17,5.0,5,3.2,100+,0,0,4.0
7311,26,3.9,21,11,"10,000+",0,0,5.0
7312,33,3.7,78,3.0,"10,000+",0,0,2.2
7313,5,5.0,5,14,100+,0,0,4.1
7314,19,4.0,3323,47,"100,000+",0,0,4.0
7315,23,3.0,1,2.5,10+,3.49,0,4.2
7316,26,4.1,29,2.3,"5,000+",0,0,4.0
7317,19,4.8,21,49,"1,000+",0,0,4.1
7318,18,4.5,33,44,"1,000+",0,10,2.3
7319,26,3.5,13,3.0,"1,000+",0,0,4.0
7320,26,4.5,954,7.6,"10,000+",0,13,4.1
7321,19,4.5,355613,59,"10,000,000+",0,13,4.4
7322,6,4.2,25673,0,"1,000,000+",0,13,0.0
7323,18,4.3,504765,36,"5,000,000+",0,13,4.4
7324,18,4.4,2440877,32,"10,000,000+",0,13,4.0
7325,19,4.4,6715,9.5,"500,000+",0,17,4.4
7326,19,4.3,43090,95,"5,000,000+",0,0,4.0
7327,19,4.2,2557,5.8,"50,000+",4.99,10,4.0
7328,18,4.5,937,35,"10,000+",0,0,4.0
7329,19,4.3,139545,63,"10,000,000+",0,0,4.1
7330,18,4.3,22333,9.7,"1,000,000+",0,10,4.3
7331,27,4.2,249,91,"10,000+",0,0,4.1
7332,21,4.9,117,63,"1,000+",0,13,4.0
7333,6,4.1,45651,0,"5,000,000+",0,13,0.0
7334,18,1.4,33,3.1,"1,000+",0,0,4.1
7335,19,4.0,16190,88,"1,000,000+",0,0,4.0
7336,6,5.0,34,12,"5,000+",0,0,5.0
7337,18,4.3,2468915,92,"50,000,000+",0,13,4.0
7338,18,4.2,304106,0,"10,000,000+",0,13,4.0
7339,18,4.3,11,23,500+,0,0,4.0
7340,4,3.8,38,7.2,"5,000+",0,0,4.4
7341,26,4.1,1186,6.4,"50,000+",0,-1,2.3
7342,4,4.2,20,3.4,"1,000+",0,0,1.6
7343,19,4.3,166312,91,"5,000,000+",0,13,4.4
7344,26,4.1,46,6.1,"1,000+",0,0,4.0
7345,19,4.3,128,22,"10,000+",0,0,4.0
7346,33,3.6,258,6.9,"50,000+",0,0,4.0
7347,18,4.3,264755,91,"10,000,000+",0,13,4.0
7348,19,4.6,2354042,72,"50,000,000+",0,10,4.0
7349,25,4.4,6895,10,"500,000+",0,0,4.1
7350,19,5.0,22,2.2,100+,0,17,4.4
7351,19,4.4,160,8.5,"5,000+",0,0,4.1
7352,32,4.5,1440,12,"100,000+",0,0,4.0
7353,19,4.7,78,11,"5,000+",0,0,4.1
7354,23,5.0,3,16,500+,0,0,4.1
7355,33,3.4,59,1.3,"10,000+",0,0,1.5
7356,25,3.1,16,18,"5,000+",0,0,4.0
7357,25,4.5,339,10,"5,000+",2.99,0,4.1
7358,17,5.0,1,1.2,10+,3.04,0,2.3
7359,32,4.3,80,8.7,"5,000+",0,10,4.4
7360,2,4.4,186648,42,"10,000,000+",0,0,4.2
7361,7,4.3,226541,0,"10,000,000+",0,0,0.0
7362,30,4.2,189310,38,"10,000,000+",0,0,0.0
7363,7,4.0,74497,5.3,"5,000,000+",0,0,4.0
7364,4,4.5,264260,0,"10,000,000+",0,0,0.0
7365,23,4.0,50109,0,"10,000,000+",0,0,0.0
7366,33,4.1,54034,5.8,"5,000,000+",0,13,4.0
7367,18,3.8,47386,96,"1,000,000+",0,0,4.2
7368,19,4.3,267787,21,"10,000,000+",0,0,4.4
7369,19,4.6,401211,0,"10,000,000+",0,0,0.0
7370,26,4.1,498894,10,"50,000,000+",0,0,4.0
7371,19,4.3,9149,80,"1,000,000+",0,0,2.3
7372,26,4.3,191621,6.1,"10,000,000+",0,0,4.0
7373,18,4.2,32849,1.5,"1,000,000+",0,0,2.3
7374,23,4.3,251686,31,"10,000,000+",0,0,4.1
7375,19,4.4,252006,26,"5,000,000+",0,0,2.3
7376,7,4.4,483782,20,"10,000,000+",0,0,4.1
7377,27,3.9,28694,2.9,"1,000,000+",0,0,4.0
7378,23,4.3,1517395,0,"100,000,000+",0,0,0.0
7379,18,4.5,785622,0,"50,000,000+",0,0,4.1
7380,18,4.3,234589,38,"50,000,000+",0,0,2.3
7381,19,3.5,113183,36,"5,000,000+",0,0,4.1
7382,18,4.2,951435,14,"50,000,000+",0,0,2.1
7383,26,4.1,45610,1,"10,000,000+",0,0,1.6
7384,18,4.1,257531,44,"10,000,000+",0,10,4.1
7385,19,4.7,198480,82,"5,000,000+",0,0,4.1
7386,18,4.5,375996,3.3,"10,000,000+",0,0,4.1
7387,18,3.3,152102,18,"10,000,000+",0,13,4.1
7388,19,4.2,17108,8.3,"100,000+",0,0,2.3
7389,28,4.2,226453,0,"10,000,000+",0,0,0.0
7390,19,4.6,1764,8.3,"10,000+",3.99,10,2.3
7391,5,4.3,24,8.0,"1,000+",0,0,3.2
7392,23,4.3,194,1.5,"10,000+",0,0,4.0
7393,24,4.0,1,3.6,100+,0,0,4.1
7394,26,4.7,3408,15,"50,000+",0,0,4.1
7395,17,5.0,8,6.7,"1,000+",0,0,4.1
7396,29,5.0,1,27,10+,0,0,4.2
7397,28,4.9,17,76,100+,0,0,4.4
7398,33,4.3,11100,15,"500,000+",0,0,4.0
7399,21,4.0,479939,15,"10,000,000+",0,17,4.4
7400,26,4.5,2,3.3,100+,3.99,0,4.0
7401,26,4.1,1648,36,"500,000+",0,0,4.1
7402,4,4.3,18,5.7,"1,000+",0,0,4.0
7403,33,4.5,65448,0,"5,000,000+",0,0,0.0
7404,22,3.9,16678,0,"5,000,000+",0,0,0.0
7405,22,3.7,668,1.1,"100,000+",0,0,4.0
7406,22,4.2,470,4.1,"10,000+",2.99,0,4.1
7407,22,3.6,38,1.1,"10,000+",0,0,4.0
7408,5,3.6,5,6.8,50+,8.99,0,4.0
7409,26,2.1,14,28,"1,000+",0,0,4.1
7410,22,4.7,10318,32,"1,000,000+",0,0,4.4
7411,31,3.2,39,12,"10,000+",0,0,4.0
7412,26,3.0,19,22,"1,000+",4.99,0,4.0
7413,18,4.3,59,1.4,"1,000+",0,0,2.3
7414,22,3.0,4,1.2,"1,000+",0,0,4.0
7415,19,4.3,10,20,100+,12.99,0,0.0
7416,19,3.9,53301,7.6,"10,000,000+",0,0,4.0
7417,31,3.3,12,2.9,500+,0,0,5.0
7418,28,4.3,195,0,"10,000+",0,0,0.0
7419,31,4.0,486,2.5,"10,000+",0,0,4.4
7420,5,3.7,3,11,10+,2.49,0,2.2
7421,26,2.8,27,34,"1,000+",0,0,4.4
7422,18,4.4,10786,21,"1,000,000+",0,0,4.0
7423,26,5.0,1,4.5,500+,0,0,4.1
7424,25,3.9,58,22,"10,000+",0,0,4.0
7425,28,4.2,43,1,"1,000+",0,0,4.0
7426,14,4.8,6,14,100+,0,0,4.1
7427,22,4.0,7006,12,"500,000+",0,0,4.4
7428,22,3.0,2,1.3,100+,0,0,3.0
7429,28,4.5,8,3.1,100+,0,0,4.0
7430,25,2.6,122,11,"10,000+",0,0,4.1
7431,12,5.0,4,5.9,100+,0,0,4.4
7432,22,5.0,1,1.1,10+,0,0,4.0
7433,26,4.1,543,26,"10,000+",0,0,4.0
7434,32,4.5,53,5.9,"10,000+",0,13,4.0
7435,32,5.0,3,5.7,100+,0,0,4.1
7436,17,4.7,407589,0,"10,000,000+",0,0,0.0
7437,22,4.5,104068,37,"5,000,000+",0,13,4.1
7438,18,4.4,562345,0,"10,000,000+",0,13,0.0
7439,18,4.4,3941129,77,"50,000,000+",0,13,3.0
7440,18,4.3,314774,43,"5,000,000+",0,13,2.1
7441,18,4.2,1878,20,"100,000+",0,13,3.0
7442,19,3.0,4,8.0,"1,000+",0,0,4.1
7443,19,4.1,78142,17,"5,000,000+",0,0,3.0
7444,18,4.2,326042,10,"10,000,000+",0,13,3.0
7445,19,4.2,35172,34,"1,000,000+",0,13,2.3
7446,19,4.0,28633,81,"1,000,000+",0,10,2.3
7447,18,4.3,331692,0,"10,000,000+",0,0,4.0
7448,19,4.1,3527,35,"100,000+",0,13,3.0
7449,18,3.6,151,100,"10,000+",0,0,4.1
7450,19,4.3,1130,48,"50,000+",0,13,4.2
7451,19,5.0,1,59,100+,0,0,4.4
7452,19,4.2,26307,0,"1,000,000+",0,13,4.0
7453,21,3.9,6450,14,"500,000+",0,17,4.0
7454,19,4.1,29387,16,"1,000,000+",0,0,3.0
7455,19,3.8,168,24,"10,000+",0,0,4.0
7456,17,5.0,6,2.3,"1,000+",0,0,2.2
7457,18,3.7,38767,4.1,"5,000,000+",0,10,2.0
7458,19,4.3,5623,28,"100,000+",0,10,2.3
7459,19,4.2,10440,27,"500,000+",0,13,4.4
7460,19,4.3,157997,27,"10,000,000+",0,0,2.3
7461,32,2.5,81,6.7,"10,000+",0,17,4.0
7462,24,4.3,83545,23,"5,000,000+",0,0,4.0
7463,19,4.4,42069,0,"1,000,000+",0,13,0.0
7464,24,4.3,34062,85,"1,000,000+",0,0,4.4
7465,19,4.2,1484,41,"100,000+",0,0,4.0
7466,18,4.6,152395,14,"10,000,000+",0,10,2.3
7467,19,4.0,3715,94,"100,000+",0,0,4.0
7468,19,2.9,975,45,"100,000+",0,0,4.1
7469,18,4.5,396090,26,"10,000,000+",0,13,4.0
7470,19,4.7,417197,99,"10,000,000+",0,10,2.3
7471,27,3.8,23,5.9,"1,000+",0,0,4.0
7472,18,4.7,466495,52,"10,000,000+",0,13,2.3
7473,18,3.9,41683,63,"1,000,000+",0,0,2.3
7474,19,4.5,96658,26,"1,000,000+",0,10,3.0
7475,19,4.7,6297590,0,"100,000,000+",0,0,0.0
7476,21,4.5,412888,35,"10,000,000+",0,0,4.1
7477,26,4.2,227798,0,"50,000,000+",0,0,0.0
7478,21,4.3,231446,5.4,"10,000,000+",0,0,4.0
7479,19,4.4,303394,53,"10,000,000+",0,17,4.1
7480,14,4.8,39068,4.0,"500,000+",0,0,4.1
7481,24,4.2,3909032,51,"100,000,000+",0,0,4.1
7482,23,4.1,211620,20,"10,000,000+",0,0,4.0
7483,18,4.5,6026,39,"100,000+",0,13,4.1
7484,23,4.5,41331,5.0,"5,000,000+",0,0,4.0
7485,23,4.6,28107,5.7,"500,000+",2.99,0,4.0
7486,7,4.4,552635,29,"10,000,000+",0,0,4.1
7487,19,4.1,217736,87,"10,000,000+",0,0,4.1
7488,26,4.3,1648515,7.1,"100,000,000+",0,0,2.3
7489,18,4.7,55952,61,"1,000,000+",0,10,4.1
7490,23,4.4,928720,0,"50,000,000+",0,0,0.0
7491,22,4.2,609186,30,"10,000,000+",0,0,4.1
7492,18,4.3,771001,52,"50,000,000+",0,10,4.1
7493,18,4.5,617732,44,"10,000,000+",0,10,4.1
7494,28,4.3,496397,0,"100,000,000+",0,0,0.0
7495,31,4.8,332623,4.6,"10,000,000+",0,0,4.1
7496,18,4.5,371318,90,"10,000,000+",0,10,4.1
7497,21,4.6,216513,0,"5,000,000+",0,17,0.0
7498,31,4.7,696665,91,"10,000,000+",0,0,5.0
7499,19,4.4,860078,30,"10,000,000+",0,0,4.1
7500,19,4.1,5997,20,"1,000,000+",0,0,4.1
7501,19,4.3,796,28,"100,000+",0,0,5.0
7502,26,4.2,2013,16,"100,000+",0,0,4.1
7503,26,4.2,2925,16,"100,000+",0,0,4.1
7504,19,3.6,21095,7.9,"1,000,000+",0,0,4.0
7505,19,2.8,21,57,"1,000+",0,0,4.0
7506,19,3.9,30,16,"1,000+",0,0,2.3
7507,19,3.8,10,25,"1,000+",0,0,4.1
7508,18,4.4,1628,34,"50,000+",0,0,2.3
7509,19,3.7,42,29,"1,000+",0,0,5.0
7510,4,2.7,68,87,"5,000+",0,0,4.1
7511,18,3.8,66,38,"10,000+",0,0,4.1
7512,19,3.2,429,18,"10,000+",0,0,4.4
7513,24,3.9,255,19,"100,000+",0,0,4.4
7514,25,2.3,9,70,"1,000+",0,0,4.2
7515,24,4.1,556,3.3,"10,000+",0,0,4.2
7516,24,4.3,1387,14,"50,000+",0,0,4.0
7517,19,3.1,192,66,"10,000+",0,0,4.1
7518,24,4.6,315,4.3,"1,000+",2.99,0,4.0
7519,19,4.1,681,48,"100,000+",0,0,2.2
7520,5,4.4,9,31,500+,0,0,4.1
7521,28,3.2,6752,3.3,"1,000,000+",0,0,4.0
7522,19,4.5,663,25,"50,000+",0,0,3.0
7523,21,3.7,2111,11,"100,000+",0,17,4.4
7524,19,4.4,708,33,"50,000+",0,0,3.0
7525,17,4.5,532,6.4,"10,000+",0,0,2.3
7526,19,5.0,2,3.9,100+,0,0,4.1
7527,19,4.8,5,1.5,10+,0,0,2.3
7528,19,4.6,124,23,"10,000+",0,0,3.0
7529,7,4.0,1,2.4,10+,0,0,4.2
7530,19,4.1,19388,35,"1,000,000+",0,0,4.0
7531,33,4.1,204,11,"10,000+",0,0,4.0
7532,21,4.8,65,7.1,500+,0,13,4.1
7533,21,4.3,3,5.3,100+,0,13,4.1
7534,12,2.8,851,30,"100,000+",0,0,4.3
7535,26,4.7,6505,2.0,"50,000+",2.99,0,4.0
7536,26,4.5,569727,0,"10,000,000+",0,0,0.0
7537,26,4.2,91186,6.3,"5,000,000+",0,0,4.0
7538,26,4.3,1072565,0,"50,000,000+",0,0,0.0
7539,26,3.8,120494,2.3,"10,000,000+",0,0,4.1
7540,28,3.8,637,7.2,"100,000+",0,0,4.1
7541,26,4.2,43677,0,"1,000,000+",0,0,0.0
7542,26,3.8,79132,2.2,"10,000,000+",0,0,2.3
7543,19,4.0,39682,6.2,"1,000,000+",0,0,4.1
7544,26,4.0,18478,1.7,"1,000,000+",0,0,2.3
7545,19,4.6,12,10,"1,000+",0,17,4.1
7546,26,4.0,32879,3.2,"5,000,000+",0,0,4.0
7547,12,4.3,85,30,"10,000+",0,0,5.0
7548,19,4.3,23,11,"5,000+",0,0,5.0
7549,26,3.9,34612,2.4,"5,000,000+",0,0,4.1
7550,28,5.0,2,1.7,10+,0.99,0,4.0
7551,26,4.0,593,3.3,"100,000+",0,0,3.0
7552,31,4.1,253207,13,"10,000,000+",0,0,4.4
7553,26,3.9,23348,3.2,"5,000,000+",0,0,4.0
7554,28,4.2,133,7.9,"10,000+",0,0,4.2
7555,23,4.3,46242,5.2,"1,000,000+",0,0,4.0
7556,21,4.5,40467,22,"1,000,000+",0,0,4.1
7557,26,4.4,16192,1.6,"1,000,000+",0,0,4.0
7558,26,4.1,802,9.4,"50,000+",0,0,4.1
7559,31,4.2,58981,5.4,"10,000,000+",0,0,4.4
7560,24,4.5,177,1.1,"10,000+",0,0,2.2
7561,31,4.6,148715,3.3,"10,000,000+",0,0,4.0
7562,31,4.1,24565,5.5,"1,000,000+",0,0,2.3
7563,28,3.9,1322,4.2,"100,000+",0,0,4.2
7564,26,4.7,59632,10,"1,000,000+",0,0,4.1
7565,26,3.9,8780,5.0,"1,000,000+",0,0,4.2
7566,31,4.3,38607,2.9,"1,000,000+",0,0,2.3
7567,21,2.9,90,30,"10,000+",0,17,4.0
7568,4,4.4,283,5.4,"10,000+",0,10,4.0
7569,21,3.7,55,3.7,"5,000+",0,13,4.4
7570,7,4.4,25,2.9,"5,000+",0,0,4.4
7571,19,4.1,942,3.0,"100,000+",0,0,3.0
7572,26,2.8,11,11,"1,000+",0,0,3.0
7573,20,4.9,18,3.0,"1,000+",0,0,4.3
7574,21,3.4,44,6.3,"1,000+",0,13,4.1
7575,26,2.8,54,20,"5,000+",0,0,4.0
7576,18,2.5,450,97,"10,000+",0,0,4.1
7577,27,4.7,51,1,"1,000+",0,0,2.1
7578,4,3.1,50,4.9,"1,000+",1.99,0,2.3
7579,26,3.2,11,36,"1,000+",0,0,4.0
7580,33,4.3,15,1,"5,000+",0,0,2.2
7581,26,3.9,27,3.0,"1,000+",0,0,4.1
7582,26,3.6,7,16,"1,000+",0,0,2.3
7583,21,3.2,6,1,100+,0,0,4.1
7584,7,3.5,11,5.2,"1,000+",0,0,4.3
7585,24,3.3,64,5.7,"5,000+",0,0,6.0
7586,20,2.4,32,8.5,"5,000+",0,0,4.0
7587,21,4.4,5985,5.9,"500,000+",0,0,4.1
7588,19,2.8,5,1,50+,0.99,0,2.3
7589,19,5.0,3,1.7,500+,0,0,4.1
7590,24,4.4,426,21,"5,000+",1.99,0,4.0
7591,19,5.0,3,4.0,100+,0,0,4.4
7592,32,3.3,78,17,"10,000+",0,0,5.0
7593,32,2.9,61,4.1,"10,000+",0,0,4.1
7594,32,4.1,56,1,"1,000+",0,10,2.3
7595,32,4.6,18,1.8,100+,0,0,4.0
7596,32,2.2,160,32,"50,000+",0,10,4.4
7597,27,4.3,505,1,"10,000+",1.99,0,2.1
7598,21,5.0,20,4.2,10+,0,13,4.0
7599,32,2.5,2055,17,"100,000+",0,0,4.4
7600,32,3.0,29,37,"5,000+",0,10,5.0
7601,32,3.7,794,15,"100,000+",0,0,4.1
7602,19,5.0,1,3.8,10+,0,0,4.4
7603,12,5.0,12,1,100+,0,0,3.0
7604,19,4.1,89,33,"5,000+",4.49,0,4.0
7605,32,4.1,905,4.0,"50,000+",0,0,4.0
7606,32,2.6,820,0,"100,000+",0,0,0.0
7607,19,4.6,11872,62,"100,000+",0,13,4.3
7608,19,4.5,69013,0,"1,000,000+",0,13,0.0
7609,19,4.5,364013,27,"1,000,000+",0,10,4.1
7610,19,3.3,707,15,"100,000+",0,0,2.3
7611,18,4.4,13079,30,"500,000+",0,10,4.0
7612,27,4.7,4856,18,"50,000+",2.49,0,4.0
7613,19,4.7,2910,5.3,"50,000+",0,0,4.1
7614,19,4.0,3745,31,"1,000,000+",0,0,4.0
7615,18,4.5,2032,50,"50,000+",0,13,4.1
7616,28,4.3,596,22,"50,000+",0,0,4.1
7617,19,4.6,166,2.6,"10,000+",0,0,3.1
7618,19,4.7,456474,86,"5,000,000+",0,13,4.4
7619,18,4.4,267395,71,"5,000,000+",0,10,4.4
7620,19,4.0,45359,32,"1,000,000+",0,10,4.4
7621,28,4.2,25427,9.2,"1,000,000+",0,0,4.0
7622,28,4.3,815974,0,"100,000,000+",0,0,0.0
7623,28,4.1,14432,16,"1,000,000+",0,0,4.4
7624,28,4.5,298854,0,"10,000,000+",0,0,0.0
7625,5,4.3,54520,0,"10,000,000+",0,0,0.0
7626,28,4.3,226295,4.2,"10,000,000+",0,0,2.3
7627,28,4.7,253155,3.5,"5,000,000+",0,0,4.0
7628,26,4.1,7063,0,"1,000,000+",0,0,5.0
7629,28,4.3,549900,60,"10,000,000+",0,0,4.1
7630,28,4.4,691474,0,"100,000,000+",0,0,0.0
7631,19,3.1,1073,5.9,"100,000+",0,0,4.0
7632,18,4.0,154108,78,"5,000,000+",0,0,2.3
7633,28,4.5,123412,0,"50,000,000+",0,0,0.0
7634,28,4.5,155998,12,"10,000,000+",0,0,4.4
7635,28,4.4,72161,4.9,"1,000,000+",0,0,4.0
7636,28,4.2,30291,0,"1,000,000+",0,0,0.0
7637,28,4.6,404610,0,"10,000,000+",0,0,0.0
7638,4,4.4,43088,3.0,"1,000,000+",0,13,4.0
7639,28,4.6,6320,6.3,"100,000+",0,0,4.4
7640,18,4.0,271214,0,"10,000,000+",0,13,0.0
7641,28,4.6,14089,8.4,"500,000+",0,0,4.1
7642,28,4.3,26452,4.0,"1,000,000+",0,0,2.1
7643,28,4.3,6120,1.9,"100,000+",0,0,6.0
7644,28,3.9,7801,1,"1,000,000+",0,0,1.5
7645,28,4.5,57449,5.0,"1,000,000+",0,0,4.0
7646,28,4.7,7566,4.0,"500,000+",0,0,4.1
7647,28,4.3,4649,30,"100,000+",0,0,5.0
7648,28,4.6,25370,0,"1,000,000+",0,0,0.0
7649,17,4.6,10484,9.0,"1,000,000+",0,0,4.1
7650,28,4.2,2537,8.5,"500,000+",0,0,4.0
7651,28,4.3,4441,0,"100,000+",0,0,0.0
7652,28,4.6,2401017,0,"100,000,000+",0,0,0.0
7653,28,4.2,86172,13,"1,000,000+",0,0,4.0
7654,28,4.1,661,3.4,"100,000+",0,0,4.1
7655,28,4.6,7969,20,"100,000+",0,0,4.4
7656,28,4.4,688,4.4,"50,000+",0,0,4.0
7657,19,3.7,56664,8.3,"1,000,000+",0,0,2.3
7658,20,4.4,2295,19,"100,000+",0,0,5.0
7659,18,3.9,1290,6.4,"100,000+",0,0,4.1
7660,26,4.3,15618,2.4,"1,000,000+",0,0,2.3
7661,27,4.3,266434,0,"10,000,000+",0,0,0.0
7662,28,4.3,11402,5.3,"1,000,000+",0,0,5.0
7663,19,4.5,1007,5.2,"100,000+",0,0,4.1
7664,18,4.5,401648,70,"10,000,000+",0,0,4.0
7665,18,4.5,8193,41,"500,000+",0,0,4.0
7666,24,4.5,97,1.9,"10,000+",0,0,4.1
7667,18,4.7,1115,39,"100,000+",0,0,4.3
7668,19,4.3,1853,5.8,"500,000+",0,0,4.0
7669,27,4.4,1623,11,"1,000,000+",0,17,4.0
7670,21,4.5,787,6.9,"100,000+",0,0,4.0
7671,23,4.3,18,15,"5,000+",0,13,4.1
7672,19,4.3,1922,4.7,"500,000+",0,0,4.1
7673,1,4.2,175,8.2,"50,000+",0,0,4.0
7674,23,4.2,784,18,"100,000+",0,0,4.1
7675,26,4.3,1283,4.4,"100,000+",0,0,4.1
7676,23,4.2,67,15,"10,000+",0,0,4.0
7677,27,4.7,10786,9.4,"500,000+",0,17,4.3
7678,19,4.1,623,3.0,"100,000+",0,0,3.0
7679,21,4.3,39,12,"5,000+",0,0,4.0
7680,27,4.1,293,3.4,"100,000+",0,0,4.0
7681,23,3.8,4813,5.1,"100,000+",0,0,2.2
7682,23,4.5,12,2.0,"1,000+",0,13,4.1
7683,19,4.1,3003,3.2,"1,000,000+",0,0,4.0
7684,21,4.3,48,11,"5,000+",0,0,4.0
7685,23,4.5,16,14,"1,000+",0,13,4.0
7686,23,4.1,88,7.7,"10,000+",0,0,4.1
7687,27,4.4,49,12,"10,000+",0,13,4.1
7688,19,4.3,694,3.8,"100,000+",0,0,4.2
7689,19,4.4,634,8.1,"100,000+",0,13,2.3
7690,19,4.3,131,5.4,"50,000+",0,0,4.1
7691,21,4.1,56,10,"5,000+",0,0,4.0
7692,23,4.6,666,8.7,"100,000+",0,0,4.0
7693,17,4.7,25,3.8,"10,000+",0,13,4.0
7694,21,4.2,93,5.6,"10,000+",0,13,4.1
7695,17,3.7,121,3.8,"10,000+",0,17,4.0
7696,21,4.7,38,4.1,"5,000+",0,0,4.2
7697,21,4.4,39,11,"5,000+",0,0,4.1
7698,19,4.7,19,5.7,"1,000+",0,0,4.0
7699,19,4.2,91,3.8,"10,000+",0,0,4.1
7700,21,4.6,12111,9.1,"500,000+",0,0,4.3
7701,19,4.5,132,2.5,"5,000+",0,0,4.0
7702,19,4.8,38,6.7,"1,000+",0,0,4.4
7703,23,3.7,42,11,"5,000+",0,0,4.0
7704,1,4.3,132,7.7,"10,000+",0,0,4.1
7705,23,4.2,302,7.0,"50,000+",0,0,4.1
7706,13,3.6,742,43,"100,000+",0,0,4.1
7707,13,4.1,336,13,"100,000+",0,0,4.1
7708,5,2.3,41,20,"10,000+",0,0,4.0
7709,18,4.3,8432,59,"500,000+",0,10,4.1
7710,13,4.6,42,3.9,100+,0,13,5.0
7711,19,4.5,7812,27,"50,000+",19.99,10,4.0
7712,5,4.0,3,16,"1,000+",0,0,4.1
7713,19,4.2,1661,63,"10,000+",9.99,0,4.0
7714,23,4.6,617,12,"10,000+",1.99,0,3.2
7715,19,4.2,9659,30,"100,000+",2.99,0,2.3
7716,19,4.5,2576,44,"10,000+",4.99,0,4.0
